"UPA.ID","Hazard.Desc.Loc","Hazard.Desc.Loc.lt","Availability","NotWornE","NotWornNE","NotWornU","WornIncorrectlyE","WornIncorrectlyNE","WornIncorrectlyU","DisinfectionMaintenance","SizeFit","Expired","Counterfeit","PPEDiscouragedProhibited","Physiological","Training","RPP","EnforceUse","EnforceCorrectUse","FitTest","CrossContamination"
"C-1667008","Some employees aren't wearing masks properly. Employee tested negative and came back, two days later then they tested positive again. Employees will get in trouble for leaving to get tested. Allowing employees who test positive for COVID to return to work.","some employees aren't wearing masks properly. employee tested negative and came back, two days later then they tested positive again. employees will get in trouble for leaving to get tested. allowing employees who test positive for covid to return to work.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C-1655370","T8 CCR 3203(a)(2) Employer did not inform employees that another employee is in quarantine for COVID-19. T8 CCR 3203(a)(4) Employer is not allowing at-risk employees to telework from home when possible. T8 CCR 3203(a)(6) Employees are not required to wear masks when they come within 6 feet of other employees. Note: EE ok with inspection by D letter","t8 ccr 3203(a)(2) employer did not inform employees that another employee is in quarantine for covid-19. t8 ccr 3203(a)(4) employer is not allowing at-risk employees to telework from home when possible. t8 ccr 3203(a)(6) employees are not required to wear masks when they come within 6 feet of other employees. note: ee ok with inspection by d letter",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"C-1612986","Employer not enforcing social distancing Coworker has tested positive for COVID-19 and continues to report to work and/or family member of a coworker has tested positive for COVID-19 and the coworker continues to report to work Employer not disinfecting/deep cleaning work place Employer not providing PPE such as gloves, masks, face shields, etc. There are more than 10 employees in the building at one time. I overheard the director tell one of the counselors not to wear a mask in front of clients because it will instillfear! These recovering addicts are not staying home, they are all over the state and putting countless people at risk! These patients are all sick and not getting tested, just because they don't have a fever does not mean they are not sock. The doctor no longer goes into the building every day. They are making their clinchers go to work just to fill a chair and expose themselves and their family for absolutely no reason.","employer not enforcing social distancing coworker has tested positive for covid-19 and continues to report to work and/or family member of a coworker has tested positive for covid-19 and the coworker continues to report to work employer not disinfecting/deep cleaning work place employer not providing ppe such as gloves, masks, face shields, etc. there are more than 10 employees in the building at one time. i overheard the director tell one of the counselors not to wear a mask in front of clients because it will instillfear! these recovering addicts are not staying home, they are all over the state and putting countless people at risk! these patients are all sick and not getting tested, just because they don't have a fever does not mean they are not sock. the doctor no longer goes into the building every day. they are making their clinchers go to work just to fill a chair and expose themselves and their family for absolutely no reason.",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"C-1644651","They have not delivered protection equipment such as: Mascarillas and Face Shields, or cleaning materials to disinfect.There is no comparison point to take the temperature.Exposed employees: 60 Area: Establishment","have not delivered protective equipment such as: masks and face shields, or cleaning materials for disinfect. there is no point of check to take the temperature. exposed employees: 60 area: establishment",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C-1639079","1. The employer is not sanitizing the work area after finding out that one of the managers tested positive for COVID-19; a possible violation of 29 CFR 1910.141. 2. The employer is not following CDC recommendations regarding not being 6 feet apart at their cubicles or having a barrier between themselves while speaking on the phone without their masks; a possible violation of Section 5(a)(1) of the Osh Act.","1. the employer is not sanitizing the work area after finding out that one of the managers tested positive for covid-19; a possible violation of 29 cfr 1910.141. 2. the employer is not following cdc recommendations regarding not being 6 feet apart at their cubicles or having a barrier between themselves while speaking on the phone without their masks; a possible violation of section 5(a)(1) of the osh act.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C-1586730","The company has not adequately implemented measures to protect employees against the COVID-19 outbreak in that: 1. The company is not vigilant enforcing the six foot guideline. Employees crowd at the timeclock and are clustered together in work areas. 2. Many employees either do not wear a face mask/covering or do not wear it properly. 3. Employees reach into a common box to retrieve face masks. 4. An employee tested positive for COVID-19 on May 6, 2020. The company never shut down to perform a deep clean. Cleaning was done for approximately four hours on the day shift and the night shift reported to work as usual. 5. The company has not performed any type of contact tracing for the employee who tested positive for COVID-19 on May 6, 2020.","the company has not adequately implemented measures to protect employees against the covid-19 outbreak in that: 1. the company is not vigilant enforcing the six foot guideline. employees crowd at the timeclock and are clustered together in work areas. 2. many employees either do not wear a face mask/covering or do not wear it properly. 3. employees reach into a common box to retrieve face masks. 4. an employee tested positive for covid-19 on may 6, 2020. the company never shut down to perform a deep clean. cleaning was done for approximately four hours on the day shift and the night shift reported to work as usual. 5. the company has not performed any type of contact tracing for the employee who tested positive for covid-19 on may 6, 2020.",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"C-1586892","Employees still do not have the proper personal protective equipment for the coronavirus and are putting themselves in danger in the hazardous working conditions. Some employees have been tested positive for the virus. In lieu of gowns, ponchos were purchased from the Dollar Tree and they are not adequate.","employees still do not have the proper personal protective equipment for the coronavirus and are putting themselves in danger in the hazardous working conditions. some employees have been tested positive for the virus. in lieu of gowns, ponchos were purchased from the dollar tree and they are not adequate.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C-1637119","T8 CCR § 3203(a)(2) ¿ Face coverings order not enforced in the workplace.","t8 ccr § 3203(a)(2) ¿ face coverings order not enforced in the workplace.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"C-1584673","Employer not enforcing social distancing Employer not disinfecting/deep cleaning work place|Employer not providing PPE such as gloves, masks, face shields, etc. Business operating even though business classified as nonessential Youth baseball and softball facility. currently doing lessons with athletes and allowing outdoor practices youth sports and venues are not to open till after phase 4. also not using or requiring ppe","employer not enforcing social distancing employer not disinfecting/deep cleaning work place|employer not providing ppe such as gloves, masks, face shields, etc. business operating even though business classified as nonessential youth baseball and softball facility. currently doing lessons with athletes and allowing outdoor practices youth sports and venues are not to open till after phase 4. also not using or requiring ppe",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"C-1583379","Potential concern that employer failed to implement Center for Disease Control (CDC), Local Health Department and Cal/OSHA Guidance on Requirements to Protect Workers from Coronavirus to prevent the spread between person-to-person and close contact, sanitizing of area and/or provide personal protective equipment from COVID-19. (Reference Title 8 CCR 3203 & 3380)","potential concern that employer failed to implement center for disease control (cdc), local health department and cal/osha guidance on requirements to protect workers from coronavirus to prevent the spread between person-to-person and close contact, sanitizing of area and/or provide personal protective equipment from covid-19. (reference title 8 ccr 3203 & 3380)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C-1563588","EE says they should be closed due to the Governors orders. (no jurisdiction) Facemasks and gloves are not provided. Referred to the Office of Emergency Services.","ee says they should be closed due to the governors orders. (no jurisdiction) facemasks and gloves are not provided. referred to the office of emergency services.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C-1871471","1) The employer has not developed an implemented a COVID-19 prevention plan that includes, but is not limited to: a) wearing face coverings b)maintaining a social distance of six feet. c) employee health screening d) sanitation of surfaces e) providing hand sanitizers. 2) Main and second building - About 3 months ago a material pallet fell off a rack onto the top of a powered industrial truck. These pallets can weigh 5000 each. Storage racks are not secured to surfaces and are overloaded with material pallets. 3) Second building - The water jet cutter pump overflows water onto the floor. The water is a slipping hazard. 4) Second building - The Herco 95S press brake has an unguarded foot bar. 5) The employer has not developed and implemented lockout/tagout procedures. 6) Second building - Stock, dies, and wood block employee access to the backs of the Herco 95S press brake and the metal shear. 7) Second building - Employees conduct MIG/TIG welding on stainless steel, aluminum, and carbon steel. Employees are exposed to welding fumes. Local exhaust ventilation has not been provided in the welding areas. 8) The employer has not developed and implemented a written hazard communication program. 9) Safety data sheets are not available for employee use. 10) Employees have not received hazard communication training.","1) the employer has not developed an implemented a covid-19 prevention plan that includes, but is not limited to: a) wearing face coverings b)maintaining a social distance of six feet. c) employee health screening d) sanitation of surfaces e) providing hand sanitizers. 2) main and second building - about 3 months ago a material pallet fell off a rack onto the top of a powered industrial truck. these pallets can weigh 5000 each. storage racks are not secured to surfaces and are overloaded with material pallets. 3) second building - the water jet cutter pump overflows water onto the floor. the water is a slipping hazard. 4) second building - the herco 95s press brake has an unguarded foot bar. 5) the employer has not developed and implemented lockout/tagout procedures. 6) second building - stock, dies, and wood block employee access to the backs of the herco 95s press brake and the metal shear. 7) second building - employees conduct mig/tig welding on stainless steel, aluminum, and carbon steel. employees are exposed to welding fumes. local exhaust ventilation has not been provided in the welding areas. 8) the employer has not developed and implemented a written hazard communication program. 9) safety data sheets are not available for employee use. 10) employees have not received hazard communication training.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C-1575903","Inadequate personal protective equipment. No N95 respirators provided. Gowns being re-used.","inadequate personal protective equipment. no n95 respirators provided. gowns being re-used.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C-1800941","3205(c)(6)(B): The employer is not face requiring face coverings for students & employees and ensuring they are worn, as required by their policy & orders from CDPH. 3205(c)(3)(B): The employer's notice that people at the worksite may have been exposed to COVID-19 is vague and does not include the potential date of exposure. Ref. CLC 6409.6(c) The notice required pursuant to paragraph (2) of subdivision (a) shall contain the same information as would be required in an incident report in a Cal/OSHA Form 300 injury and illness log unless the information is inapplicable or unknown to the employer.","3205(c)(6)(b): the employer is not face requiring face coverings for students & employees and ensuring they are worn, as required by their policy & orders from cdph. 3205(c)(3)(b): the employer's notice that people at the worksite may have been exposed to covid-19 is vague and does not include the potential date of exposure. ref. clc 6409.6(c) the notice required pursuant to paragraph (2) of subdivision (a) shall contain the same information as would be required in an incident report in a cal/osha form 300 injury and illness log unless the information is inapplicable or unknown to the employer.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"C-1705901","1. Employees are at risk of exposure to COVID-19 due to lack of mask enforcement. 2. Employees are at risk of a Safety Hazard due to lack of hearing protection enforcement.","1. employees are at risk of exposure to covid-19 due to lack of mask enforcement. 2. employees are at risk of a safety hazard due to lack of hearing protection enforcement.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"C-1555616","¿ Lack of access to PPE (including N-95 respirators and surgical masks) ¿ Employers instructing nurses to only use PPE when treating patients with CONFIRMED COVID-19 infection ¿ Employers directing nurses to reuse masks and/or use a single mask throughout a shift while treating multiple patients ¿ Employers telling nurses to use the same gown throughout a shift, hang gowns between patients and store masks in containers for reuse ¿ PAPRs that are not properly maintained. Nurses being told to remove 2017 and 2019 ¿service by¿ stickers on equipment and use equipment that is outside the maintenance ¿ Employers instructing nurses to reuse and share PAPR without proper cleaning per manufacturer¿s guidelines ¿ Employers directing nurses to remove masks before leaving a patient¿s room ¿ Lack of training on proper use and maintenance of PPE","¿ lack of access to ppe (including n-95 respirators and surgical masks) ¿ employers instructing nurses to only use ppe when treating patients with confirmed covid-19 infection ¿ employers directing nurses to reuse masks and/or use a single mask throughout a shift while treating multiple patients ¿ employers telling nurses to use the same gown throughout a shift, hang gowns between patients and store masks in containers for reuse ¿ paprs that are not properly maintained. nurses being told to remove 2017 and 2019 ¿service by¿ stickers on equipment and use equipment that is outside the maintenance ¿ employers instructing nurses to reuse and share papr without proper cleaning per manufacturer¿s guidelines ¿ employers directing nurses to remove masks before leaving a patient¿s room ¿ lack of training on proper use and maintenance of ppe",1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
"C-1646226","1.) Proper COVID-19 precautions are not in place. 2.) Social distancing is not enforced. 3.) Servers in the pool area are not wearing masks. 4.) Employees are not being notified of positive cases.","1.) proper covid-19 precautions are not in place. 2.) social distancing is not enforced. 3.) servers in the pool area are not wearing masks. 4.) employees are not being notified of positive cases.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C-1742898","T8 CCR 3205: COVID-19 not social distancing and no face coverings.","t8 ccr 3205: covid-19 not social distancing and no face coverings.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C-1849685","1. In the sterile processing department, employees are not trained on how to handle or label COVID-19 trays. Possible applicable OSHA Standard: Section 5(a)(1) of the OSH Act. 2. In the sterile processing department, employees are being told to clean COVID-19 trays without proper PPE. Possible applicable OSHA Standard: Section 5(a)(1) of the OSH Act.","1. in the sterile processing department, employees are not trained on how to handle or label covid-19 trays. possible applicable osha standard: section 5(a)(1) of the osh act. 2. in the sterile processing department, employees are being told to clean covid-19 trays without proper ppe. possible applicable osha standard: section 5(a)(1) of the osh act.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C-1567937","1. Gloves, masks, and sanitizing wipes and/or hand sanitizer have not been provided to employees to protect them from the threat of COVID-19. 2. Trucks, equipment, and work areas are not cleaned or sanitized with proper sanitizing chemicals. 3. Social distancing is not being enforced despite the threat of COVID-19. 4. Employees are not being provided instructions regarding reducing the spread of COVID019. 5. Employees and their representatives, are not being notified when other employees are ordered to quarantine by a doctor and/or test positive for COVID-19. Location - Throughout.","1. gloves, masks, and sanitizing wipes and/or hand sanitizer have not been provided to employees to protect them from the threat of covid-19. 2. trucks, equipment, and work areas are not cleaned or sanitized with proper sanitizing chemicals. 3. social distancing is not being enforced despite the threat of covid-19. 4. employees are not being provided instructions regarding reducing the spread of covid019. 5. employees and their representatives, are not being notified when other employees are ordered to quarantine by a doctor and/or test positive for covid-19. location - throughout.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C-1806003","There have been COVID-19 cases, however the employer is not cleaning the shop or enforcing the wearing of mask.","there have been covid-19 cases, however the employer is not cleaning the shop or enforcing the wearing of mask.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"C-1586731","There is an employee concern regarding the lack of communication for exposure to COVID-19 from clients and other employees and the lack of PPE. In your response, please provide information on how you are communicating with employees when positive COVID-19 results are obtained for clients and other staff. Also, please address how you are social distancing; following CDC, State, and local guidance on reducing the number of people in a space; disinfection practices; personal protective equipment (PPE) and training for your employees.","there is an employee concern regarding the lack of communication for exposure to covid-19 from clients and other employees and the lack of ppe. in your response, please provide information on how you are communicating with employees when positive covid-19 results are obtained for clients and other staff. also, please address how you are social distancing; following cdc, state, and local guidance on reducing the number of people in a space; disinfection practices; personal protective equipment (ppe) and training for your employees.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C-1838849","T8CCR 3205(c)(6)(A) Employer is not requiring unvaccinated employees to wear face coverings indoor in closed settings","t8ccr 3205(c)(6)(a) employer is not requiring unvaccinated employees to wear face coverings indoor in closed settings",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"C-1635611","1. Employer refuses to follow CDC guidelines or provide PPE. 2. No running water or soap in the shop. 3. Employees have to buy their own mask gloves and everything else. 4. Licensed and unlicensed unskilled helpers are left on hazardous/ unhealthy or unsafe jobs.","1. employer refuses to follow cdc guidelines or provide ppe. 2. no running water or soap in the shop. 3. employees have to buy their own mask gloves and everything else. 4. licensed and unlicensed unskilled helpers are left on hazardous/ unhealthy or unsafe jobs.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C-1623748","T8 CCR 3203(a)(4)&(6) Employees are not encouraged to wear face coverings. T8 CCR 3203(a)(4)&(6) Employees are not encouraged to maintain physical distancing at work. Employees gather in close physical proximity during the group meetings at the beginning of each shift. Employees do not maintain physical distancing during lunch breaks. T8 CCR 3273(a) The employer has not ensured that the work floor is free from oil. Powered industrial trucks routinely leak oil on the work floor and these pools are not cleaned. T8 CCR 3338(a) & 3339(a) Pallets are not stored in a safe manner. Pallets are stacked above the approved maximum height. Pallets that are required to be wrapped are not being wrapped before being stored. Pallets on the bottom of a stack have been crushed to the point where the stack becomes unstable. T8 CCR 5185(d) Powered industrial truck batteries have acid buildup on the exterior of the battery. There acid spills are not neutralized and cleaned. T8 CCR 6151(c)(1) Portable fire extinguishers are left on the ground and are not properly mounted. T8 CCR 3203(a)(7) New employees are not provided effective training. Employees are stacking pallets above the approved height, not wrapping pallets, don't use appropriate personal protective equipment near the powered industrial truck battery charging stations, and have attempted to charge batteries with incompatible chargers.","t8 ccr 3203(a)(4)&(6) employees are not encouraged to wear face coverings. t8 ccr 3203(a)(4)&(6) employees are not encouraged to maintain physical distancing at work. employees gather in close physical proximity during the group meetings at the beginning of each shift. employees do not maintain physical distancing during lunch breaks. t8 ccr 3273(a) the employer has not ensured that the work floor is free from oil. powered industrial trucks routinely leak oil on the work floor and these pools are not cleaned. t8 ccr 3338(a) & 3339(a) pallets are not stored in a safe manner. pallets are stacked above the approved maximum height. pallets that are required to be wrapped are not being wrapped before being stored. pallets on the bottom of a stack have been crushed to the point where the stack becomes unstable. t8 ccr 5185(d) powered industrial truck batteries have acid buildup on the exterior of the battery. there acid spills are not neutralized and cleaned. t8 ccr 6151(c)(1) portable fire extinguishers are left on the ground and are not properly mounted. t8 ccr 3203(a)(7) new employees are not provided effective training. employees are stacking pallets above the approved height, not wrapping pallets, don't use appropriate personal protective equipment near the powered industrial truck battery charging stations, and have attempted to charge batteries with incompatible chargers.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"C-1611029","1. Masks are either not being worn or are not being worn properly by employees.","1. masks are either not being worn or are not being worn properly by employees.",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C-1861161","Staff with facial hair are wearing N-95 masks around inmates sick with COVID-19 and have not been fit-tested.","staff with facial hair are wearing n-95 masks around inmates sick with covid-19 and have not been fit-tested.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"C-1646459","Facility: 1. Employees are not wearing facemasks to help minimize spread of COVID19 2. Rotating shafts on pumps are not fully guarded. 3. Trucks are running inside and there are no carbon monoxide detectors. 4. There is no eyewash capable of providing 15 minutes of water flow.","facility: 1. employees are not wearing facemasks to help minimize spread of covid19 2. rotating shafts on pumps are not fully guarded. 3. trucks are running inside and there are no carbon monoxide detectors. 4. there is no eyewash capable of providing 15 minutes of water flow.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C-1582597","1) Employees are not being provided proper PPE to protect them from becoming potentially exposed to COVID-19. (Several employees have tested positive for COVID)","1) employees are not being provided proper ppe to protect them from becoming potentially exposed to covid-19. (several employees have tested positive for covid)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C-1723265","The following COVID-19 guidelines are not being followed: 1. Employees requesting a copy of the COVID-19 Preparedness plan are not being provided with a copy of the program. 2. Employees have not been trained in the COVID-19 Preparedness Plan. 3. Employees coming from the office areas into the rock climbing gym are not wearing face mask, not maintaining 6' social distancing, and not checking into the tracing system. 4. Exceeding capacity in the gym.","the following covid-19 guidelines are not being followed: 1. employees requesting a copy of the covid-19 preparedness plan are not being provided with a copy of the program. 2. employees have not been trained in the covid-19 preparedness plan. 3. employees coming from the office areas into the rock climbing gym are not wearing face mask, not maintaining 6' social distancing, and not checking into the tracing system. 4. exceeding capacity in the gym.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C-1713754","no social distancing, not honoring the public health orders. failure to enforce the mask mandate, failure to properly and timely sanitize. failure to properly assess outbreaks and take measure to send workers home and to provide testing and compensation","no social distancing, not honoring the public health orders. failure to enforce the mask mandate, failure to properly and timely sanitize. failure to properly assess outbreaks and take measure to send workers home and to provide testing and compensation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"C-1711291","The employer did not ensure employees are wearing facial coverings properly. T8 CCR 3205(c)(7)(A).","the employer did not ensure employees are wearing facial coverings properly. t8 ccr 3205(c)(7)(a).",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"C-1741827","1. Personal protective equipment is not provided to employees exposed to hazards in the machine shop. 2. Machine guarding is not provided to protect the operators of grinding equipment and boring mills in the machine shop. 3. Ventilation systems are not provided during dry grinding operations in the machine shop. 4. Maintenance shop employees are exposed to a fine mist produced when a mixture of coolant and grinder shavings is sprayed against the wall. 5. There is no emergency eye wash station in the machine shop. 6. Employees are exposed to airborne dust from grinding operations in the maintenance shop. 7. The practice of social distancing and use of face coverings are not implemented at the facility to prevent the spread of COVID-19 in accordance with CDC and OSHA guidelines.","1. personal protective equipment is not provided to employees exposed to hazards in the machine shop. 2. machine guarding is not provided to protect the operators of grinding equipment and boring mills in the machine shop. 3. ventilation systems are not provided during dry grinding operations in the machine shop. 4. maintenance shop employees are exposed to a fine mist produced when a mixture of coolant and grinder shavings is sprayed against the wall. 5. there is no emergency eye wash station in the machine shop. 6. employees are exposed to airborne dust from grinding operations in the maintenance shop. 7. the practice of social distancing and use of face coverings are not implemented at the facility to prevent the spread of covid-19 in accordance with cdc and osha guidelines.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C-1597332","1. Employer not providing hand sanitizer 2. Employer not enforcing social distancing 3. Coworker has tested positive for COVID-19 and continues to report to work and/or family member of a coworker has tested positive for COVID-19 and the coworker continues to report to work 4. Employer not providing PPE such as gloves, masks, face shields, etc.","1. employer not providing hand sanitizer 2. employer not enforcing social distancing 3. coworker has tested positive for covid-19 and continues to report to work and/or family member of a coworker has tested positive for covid-19 and the coworker continues to report to work 4. employer not providing ppe such as gloves, masks, face shields, etc.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C-1607062","Employees working at various airports providing security services may potentially be exposed to COVID-19 virus as they were not provided with appropriate Personal Protective Equipment, such as adequate respiratory protection or gloves, etc. 29 CFR 1910.132(d)(1) [refer to 12-60-50(a), HAR] Location: Hilo, Maui, Kauai Airports","employees working at various airports providing security services may potentially be exposed to covid-19 virus as they were not provided with appropriate personal protective equipment, such as adequate respiratory protection or gloves, etc. 29 cfr 1910.132(d)(1) [refer to 12-60-50(a), har] location: hilo, maui, kauai airports",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C-1694738","3203(a): Employer is not enforcing the use of face coverings.","3203(a): employer is not enforcing the use of face coverings.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"C-1688248","Employees are not using COVID masks.","employees are not using covid masks.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C-1571624","1. It is alleged the employer is not practicing enhanced sanitizing practices on common surfaces to include the breakroom and restroom. The employer posted a sign in the breakroom limiting the occupancy to six (6) however, this is not being adhered to. 2. It is alleged the employer is not implementing precautions to protect employees from contracting and spreading the Coronavirus (COVID-19) in the workplace. Employees have not been provided with gloves and a type of face mask as recommended by the CDC.","1. it is alleged the employer is not practicing enhanced sanitizing practices on common surfaces to include the breakroom and restroom. the employer posted a sign in the breakroom limiting the occupancy to six (6) however, this is not being adhered to. 2. it is alleged the employer is not implementing precautions to protect employees from contracting and spreading the coronavirus (covid-19) in the workplace. employees have not been provided with gloves and a type of face mask as recommended by the cdc.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C-1622561","The employer has not implemented nor is following their Covid Preparedness Plan; In particular; 1. No cleaning and disinfection practice schedules in place or being followed. (Upstairs and high touch areas, including but not limited to; computers, phones and door handles). 2. No engineering / administrative controls in place for social distancing. 3. No training or instruction provided to employees on how to properly wear face mask (covering nose and mouth). 4. Inadequate health assessments being conducted (temperature only).","the employer has not implemented nor is following their covid preparedness plan; in particular; 1. no cleaning and disinfection practice schedules in place or being followed. (upstairs and high touch areas, including but not limited to; computers, phones and door handles). 2. no engineering / administrative controls in place for social distancing. 3. no training or instruction provided to employees on how to properly wear face mask (covering nose and mouth). 4. inadequate health assessments being conducted (temperature only).",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"C-1642562","Employees could be exposed to the COVID-19 virus in the workplace, due to: 1. The constant hiring and turnover of temporary employees; 2. Employees' temperatures not being checked; 3. Some employees don't keep their masks on.","employees could be exposed to the covid-19 virus in the workplace, due to: 1. the constant hiring and turnover of temporary employees; 2. employees' temperatures not being checked; 3. some employees don't keep their masks on.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C-1683889","3203: Employer is not following state guidelines for Covid-19 employee exposure. 3203: Employer has not sanitized items or areas exposed to Covid-19, e.g. juice line and apple line. 3203: Employees are not using facial coverings or practicing effective social distancing.","3203: employer is not following state guidelines for covid-19 employee exposure. 3203: employer has not sanitized items or areas exposed to covid-19, e.g. juice line and apple line. 3203: employees are not using facial coverings or practicing effective social distancing.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C-1570768","1) Employees in the laboratory department are not being provided proper PPE to enter patient's rooms who are COVID19 positive.","1) employees in the laboratory department are not being provided proper ppe to enter patient's rooms who are covid19 positive.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C-1796566","3205(c)(7)(A): Masks not enforced.","3205(c)(7)(a): masks not enforced.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"C-1677331","1. Employees are exposed to health hazards associated with COVID-19 in that the employer does not enforce employees and visitors to wear masks per CDC (Center for Disease Control and Prevention) guidelines.","1. employees are exposed to health hazards associated with covid-19 in that the employer does not enforce employees and visitors to wear masks per cdc (center for disease control and prevention) guidelines.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"C-1597572","The employer is opening illegally against the Governor¿s Executive Order. Furthermore 6 ft distancing is not being maintained, blow dryers are being used, and multiple people are in the salon without utilizing personal protective equipment.","the employer is opening illegally against the governor¿s executive order. furthermore 6 ft distancing is not being maintained, blow dryers are being used, and multiple people are in the salon without utilizing personal protective equipment.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C-1716557","Potential concern regarding implementing social distancing to prevent the spread between person-to-person and close contact (within about 6 feet) while working and enforce wearing of face covering by all employees. Title 8 CCR Sections 3203,3205 & 3380","potential concern regarding implementing social distancing to prevent the spread between person-to-person and close contact (within about 6 feet) while working and enforce wearing of face covering by all employees. title 8 ccr sections 3203,3205 & 3380",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"C-1703485","ER HAS FAILED TO ENFORCE FACE COVERING DURING COVID 19","er has failed to enforce face covering during covid 19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"C-1855261","Employees could be exposed to the COVID-19 virus in the workplace, due to the establishment having no vaccination requirement; not enforcing the wearing of masks; and some students and staff continuing to attend when they have symptoms consistent with COVID-19 infection.","employees could be exposed to the covid-19 virus in the workplace, due to the establishment having no vaccination requirement; not enforcing the wearing of masks; and some students and staff continuing to attend when they have symptoms consistent with covid-19 infection.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"C-1706766","1. Exit doors blocked at times. 2. Overhead package rollers without safety rails to keep packages from falling on workers. 3. No social distancing or mask requirements being enforced at facility. 4. Broken heaters. Hazard Location: Along package processing area and in temporary structures.","1. exit doors blocked at times. 2. overhead package rollers without safety rails to keep packages from falling on workers. 3. no social distancing or mask requirements being enforced at facility. 4. broken heaters. hazard location: along package processing area and in temporary structures.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"C-1621176","CCR T8 3203(a)(4): We need to have PPE, we are running out. The employer may have failed to evaluate the hazards by not following CDC guidelines amidst the COVID-19 pandemic.","ccr t8 3203(a)(4): we need to have ppe, we are running out. the employer may have failed to evaluate the hazards by not following cdc guidelines amidst the covid-19 pandemic.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
